age,foundation_type,roof_type,position,label,loc_id,num_floors,area,height,num_families,ownership_type,configuration,surface_condition
90,r,n,j,1,11,4,5,9,1,v,d,t
25,r,q,s,1,17,2,8,5,1,v,d,t
10,r,n,s,1,17,2,12,5,1,v,d,t
30,r,n,t,1,27,2,4,6,1,v,d,n
25,r,n,s,1,6,2,7,6,1,v,d,t
0,i,x,s,0,20,1,6,3,0,v,d,t
15,r,n,s,1,5,1,4,3,1,v,d,n
100,r,n,t,1,14,3,7,7,1,v,d,t
30,r,q,s,1,27,2,12,7,2,v,d,o
0,r,q,s,1,8,2,12,6,0,v,d,t
15,r,n,t,1,18,1,8,3,1,v,q,t
15,r,n,t,1,3,3,11,7,2,v,d,t
25,r,q,s,1,11,2,11,6,2,r,d,t
0,r,q,s,1,21,2,2,5,1,v,d,t
40,r,q,t,1,10,2,5,7,1,v,d,t
10,r,n,t,0,26,1,7,3,1,v,d,t
0,i,n,s,0,26,2,12,5,2,v,d,t
10,r,n,j,0,26,2,5,5,1,v,d,o
15,r,q,s,1,21,3,6,6,1,v,d,t
20,r,q,s,0,26,1,9,3,1,v,d,t
5,r,n,s,1,25,2,6,6,1,v,d,t
15,r,n,s,1,17,3,6,6,1,v,d,t
5,r,q,s,1,21,2,2,5,0,v,d,t
25,r,n,s,1,17,3,7,7,2,v,d,t
15,r,q,s,1,10,2,12,5,1,a,q,t
15,r,n,s,1,8,2,7,5,1,v,d,n
0,w,n,s,0,7,1,2,3,1,v,d,t
20,r,q,s,1,17,2,9,4,1,v,d,t
10,w,n,s,1,21,1,3,2,1,v,d,t
55,r,q,j,1,17,3,6,6,1,v,d,t
20,r,q,s,1,4,2,9,6,1,v,d,n
15,r,n,s,1,25,1,7,3,1,v,d,n
5,i,x,s,0,20,1,13,3,1,v,d,t
35,r,n,s,1,25,2,3,4,1,v,d,t
25,r,n,s,1,6,2,8,5,1,v,d,t
10,r,n,s,1,11,1,6,3,1,v,d,t
0,r,n,t,1,17,2,4,4,1,v,d,t
10,r,q,s,1,4,3,5,6,1,v,d,t
20,r,n,s,1,3,2,10,6,1,v,d,t
10,r,n,s,0,26,2,6,5,1,v,d,t
20,r,q,s,1,8,3,13,8,1,v,d,t
10,r,n,s,1,8,3,9,7,1,v,d,t
0,i,x,s,0,7,2,13,6,1,v,d,o
0,i,x,s,0,26,1,20,4,1,v,d,t
10,r,n,s,1,8,3,6,6,1,v,d,t
5,r,n,t,1,8,1,5,3,1,a,d,t
30,r,n,s,1,0,2,5,4,1,v,d,t
15,r,n,s,1,8,3,11,7,0,v,d,t
35,r,n,t,1,7,3,7,8,1,v,d,t
15,i,x,j,0,3,4,10,12,0,v,d,t
20,w,q,s,0,20,2,7,5,1,v,d,t
5,i,x,s,0,6,2,9,6,0,v,d,t
30,r,q,s,0,30,2,10,4,1,v,d,t
40,r,n,s,1,27,2,7,7,1,v,d,t
10,r,n,t,1,8,2,7,4,1,v,d,t
0,r,n,s,0,7,1,11,3,0,v,d,t
0,i,x,s,0,6,3,17,10,1,w,d,n
10,r,n,s,1,7,1,9,4,1,v,d,t
10,u,x,s,0,3,1,15,3,1,v,d,t
5,i,x,s,0,6,4,10,12,1,v,d,t
5,r,n,s,0,21,1,9,3,0,v,d,t
40,r,n,s,1,7,2,4,4,1,v,d,t
50,r,q,s,1,14,3,6,5,1,v,d,t
80,r,q,s,1,17,3,6,7,1,v,d,t
40,r,n,s,1,11,3,6,7,1,v,d,t
40,r,n,t,1,25,2,6,5,0,v,d,t
60,r,n,s,1,27,2,13,7,1,v,d,t
75,r,n,j,1,27,2,2,5,1,v,d,t
20,r,n,s,1,7,2,4,4,0,v,d,t
0,r,q,s,1,10,3,9,7,1,v,d,t
10,r,n,t,1,8,2,6,5,1,v,d,t
30,r,q,s,1,6,3,8,6,1,v,d,t
0,w,n,s,0,26,2,3,5,1,v,d,t
5,r,n,t,1,8,3,9,6,1,v,d,o
0,r,q,s,1,7,2,13,7,1,v,d,t
50,r,q,s,1,7,2,6,7,0,v,d,t
10,r,q,s,0,13,2,9,4,1,v,d,t
20,r,n,s,1,18,3,5,8,1,v,d,t
40,r,n,t,1,6,2,4,5,1,v,d,t
20,r,n,s,1,21,3,6,7,2,v,d,t
10,r,n,s,1,7,2,11,5,0,v,d,t
0,r,n,s,1,17,2,6,5,1,v,d,t
40,u,n,s,1,9,2,9,6,1,v,d,t
25,r,n,s,1,7,3,8,8,1,v,d,t
5,w,q,s,0,20,2,12,5,1,v,u,t
0,i,x,j,0,10,3,20,9,0,v,d,t
15,r,q,s,1,10,2,5,5,1,v,d,t
15,i,x,j,0,6,3,6,10,0,v,d,t
15,r,n,s,1,10,3,5,6,1,v,d,t
20,r,n,s,1,10,2,12,5,1,v,d,t
5,r,n,s,1,17,3,6,6,2,v,u,t
0,r,q,s,0,13,3,11,4,0,v,d,t
10,u,q,s,0,20,2,7,5,1,v,d,t
15,r,n,s,1,11,2,7,5,1,v,d,t
15,r,q,s,1,21,2,9,5,1,v,d,t
50,r,q,s,0,21,2,4,5,1,v,d,t
0,r,q,s,1,17,2,12,5,2,v,d,t
0,w,n,s,0,10,1,4,2,1,v,d,t
10,i,x,t,0,7,3,8,9,1,v,d,t
30,r,x,j,1,17,4,11,12,1,v,d,t
5,r,n,s,1,8,2,6,3,1,v,d,t
0,u,n,t,0,8,1,3,3,1,v,q,t
5,i,x,s,0,26,1,6,3,1,v,d,t
5,i,x,j,0,10,4,11,13,2,v,d,t
30,r,q,s,1,17,3,13,6,1,v,d,t
5,i,x,s,0,21,1,14,4,1,v,d,t
10,r,n,s,1,17,2,10,7,1,v,d,t
25,r,n,s,1,26,2,6,4,1,v,d,t
55,r,n,s,1,6,3,9,6,1,v,d,t
5,r,q,s,1,2,2,4,6,1,v,d,t
10,r,q,s,1,17,2,7,5,1,v,d,n
40,r,n,s,1,25,2,6,4,1,v,d,o
20,r,n,s,1,7,2,9,5,0,v,d,t
25,r,n,t,1,11,2,5,5,1,v,d,t
30,r,n,s,1,6,3,6,6,1,v,u,n
20,r,q,s,1,11,2,9,7,0,v,d,t
15,r,n,s,1,22,2,11,7,1,v,d,t
0,i,x,s,0,17,1,18,2,0,v,d,t
15,r,n,s,1,17,2,5,5,1,v,d,t
5,r,n,s,1,17,2,11,4,1,v,d,t
50,i,n,s,1,20,1,12,4,1,v,d,t
10,r,n,s,1,17,2,3,5,1,v,d,t
5,i,x,j,0,21,5,3,15,0,v,d,t
25,r,n,s,1,3,4,12,13,1,v,d,t
5,r,n,t,1,7,1,5,3,0,v,d,t
995,r,n,s,1,14,3,4,4,1,v,d,t
5,r,q,s,1,21,2,9,5,1,v,d,t
0,r,n,s,0,7,1,4,2,1,v,d,t
25,r,n,s,1,13,1,4,5,1,v,d,o
30,r,n,t,1,27,3,16,8,1,v,d,t
0,i,x,s,0,6,1,12,3,1,v,d,t
0,w,n,s,0,26,1,4,4,1,v,d,t
70,r,n,t,1,6,3,8,6,1,v,d,t
10,r,n,s,1,3,2,11,7,1,v,d,t
70,r,n,s,1,8,3,6,5,1,v,d,t
25,r,n,s,1,10,2,3,6,1,v,d,n
40,r,q,s,1,8,3,7,7,1,v,d,t
25,r,n,t,1,7,3,6,7,1,v,d,t
0,r,n,s,0,10,2,6,4,1,v,d,t
10,r,q,s,1,6,2,6,5,1,v,d,t
20,r,n,s,1,8,1,6,3,1,v,d,t
5,r,n,s,1,7,2,7,4,1,v,d,t
45,r,n,s,1,8,2,2,5,1,v,d,t
25,r,q,s,1,21,3,7,6,2,v,d,t
10,i,n,j,0,21,4,17,13,0,w,d,t
5,r,q,s,1,17,2,7,5,1,v,d,t
10,r,n,s,1,27,2,9,5,1,v,d,t
10,r,n,s,1,21,2,6,5,1,v,d,t
15,r,n,s,1,6,2,6,5,1,v,d,t
5,u,n,s,1,17,2,11,5,1,r,d,t
5,r,n,s,1,17,3,12,7,0,v,d,t
50,r,q,s,1,21,3,7,6,0,v,d,t
10,r,n,s,1,10,2,9,4,1,v,d,t
15,u,x,s,0,26,1,15,3,1,v,d,t
25,r,n,s,1,8,2,5,6,1,v,d,n
5,r,n,s,1,21,2,9,5,1,v,d,n
15,r,n,s,1,7,2,7,6,1,v,d,t
5,r,n,t,1,7,1,8,3,1,v,d,t
10,r,n,s,1,11,2,6,7,1,v,d,t
60,r,n,s,1,0,2,7,6,1,v,d,n
35,r,n,t,1,17,3,6,7,1,v,d,t
25,r,n,s,1,15,1,6,2,1,v,d,t
10,r,n,s,1,7,1,6,2,0,v,d,t
80,r,n,s,1,21,3,8,6,2,v,d,t
0,r,n,t,1,8,2,8,5,1,v,d,t
0,i,x,t,0,8,1,11,3,0,v,d,t
15,r,q,s,1,17,3,10,5,1,v,q,t
10,r,q,s,1,17,2,7,7,1,v,d,n
5,i,x,j,0,7,2,8,7,1,v,d,t
5,r,n,s,1,17,2,9,5,1,v,d,t
15,r,n,s,1,21,2,3,4,1,v,d,t
35,r,n,t,1,8,2,13,6,1,v,d,t
35,r,n,s,1,8,2,6,6,1,v,d,n
0,r,n,t,1,17,3,6,7,1,v,d,t
30,r,n,s,1,21,2,5,4,1,v,d,o
20,r,q,s,1,17,2,6,4,0,v,q,t
20,r,n,s,1,17,3,7,7,1,v,d,t
0,r,n,s,0,15,2,4,5,1,v,d,t
0,r,n,t,0,13,2,8,5,1,v,d,t
80,r,n,j,1,11,4,12,8,1,v,d,t
30,r,q,s,0,12,2,7,4,1,v,d,t
20,r,n,t,1,8,3,6,8,1,v,d,t
5,r,n,s,0,26,1,5,3,1,v,d,t
5,r,n,s,0,10,1,5,2,1,v,d,t
60,u,n,j,1,10,3,5,8,1,w,d,t
15,r,n,t,1,17,2,6,7,1,v,q,n
10,r,n,s,1,6,2,7,6,1,v,d,t
5,r,n,s,1,8,2,5,5,1,v,d,t
50,h,n,j,1,18,2,7,5,1,v,d,t
20,r,q,s,1,17,1,9,3,1,v,d,t
10,w,n,t,1,21,2,8,4,0,v,d,t
5,u,x,s,1,17,3,12,9,1,v,d,t
25,r,n,t,1,17,3,8,6,1,v,d,t
15,w,q,t,0,20,2,5,5,1,v,d,t
15,w,q,s,0,26,1,5,3,1,v,d,t
60,r,n,t,1,8,3,7,6,1,v,d,t
10,r,n,t,0,25,2,6,5,1,v,d,t
35,r,q,s,1,21,3,5,7,1,v,d,t
35,r,n,t,1,26,2,10,5,1,v,d,n
10,u,q,s,1,2,2,6,5,1,v,d,n
10,r,q,s,1,4,2,10,7,1,v,d,t
5,r,n,t,1,8,2,7,4,1,v,d,t
35,r,n,s,1,21,3,12,8,1,v,d,t
25,r,n,s,1,7,3,11,8,1,v,d,t
15,i,x,j,0,6,5,14,15,0,v,d,t
15,r,n,s,1,10,1,6,2,1,v,d,t
5,r,q,t,1,17,2,6,5,1,v,d,n
0,r,q,s,1,17,2,7,4,1,v,d,t
10,r,n,s,1,6,2,6,6,1,v,d,t
30,r,q,s,1,19,2,4,4,1,v,d,n
0,r,n,o,1,17,2,11,5,1,w,d,t
25,r,n,s,1,12,2,4,6,1,v,d,n
10,r,n,s,1,4,2,11,5,1,a,d,t
5,r,n,s,1,8,2,7,5,1,v,d,t
10,r,n,s,0,23,2,11,6,1,v,d,t
10,r,n,t,1,17,2,19,5,1,v,d,t
50,r,q,s,1,10,2,5,5,1,v,d,t
35,r,n,s,0,25,2,8,6,1,v,d,t
30,r,n,s,1,8,2,11,5,0,v,d,t
0,r,n,s,0,7,2,3,4,1,v,d,t
15,r,q,t,1,6,2,6,5,1,v,d,t
40,r,n,s,1,7,1,11,4,1,v,d,t
10,r,q,s,0,26,1,9,3,1,v,d,t
50,r,q,t,1,17,2,7,5,1,v,d,t
5,r,n,t,1,6,1,3,3,1,v,d,o
5,r,n,s,0,26,2,6,5,0,a,d,t
10,r,q,s,1,20,2,4,5,1,v,d,t
0,i,x,s,0,17,1,16,3,1,v,d,t
20,r,q,s,1,21,3,6,6,1,v,d,t
5,u,q,s,0,20,2,8,7,1,v,u,t
10,r,n,t,1,17,2,7,7,1,v,d,t
20,r,n,s,1,8,2,5,6,0,v,d,n
20,r,n,t,1,6,2,9,5,1,v,d,t
20,r,n,s,1,8,2,5,6,1,v,d,t
10,u,x,s,0,8,1,20,3,0,v,d,t
20,r,n,s,1,6,3,5,6,1,v,d,n
5,r,n,s,0,13,2,6,7,1,v,d,t
10,r,n,s,1,11,2,7,5,1,v,d,t
15,r,n,s,0,2,2,8,5,1,v,d,n
0,w,n,s,0,26,1,6,2,1,a,d,n
20,r,n,t,1,8,2,5,5,1,v,d,t
50,r,q,s,1,17,2,8,5,1,v,d,n
100,r,n,j,1,3,5,4,9,1,v,d,t
30,r,n,t,1,17,3,6,5,1,v,d,t
20,r,q,s,1,4,2,6,6,1,v,d,t
0,r,n,s,0,13,2,7,7,1,v,d,t
30,r,n,s,1,10,2,6,5,1,v,d,n
20,r,n,s,1,17,2,7,5,1,v,d,t
30,r,n,s,1,17,3,7,11,1,v,d,n
5,i,x,j,0,6,3,10,9,3,v,d,t
35,r,q,s,1,6,2,6,6,1,v,d,t
10,r,n,s,1,8,1,8,3,1,v,d,t
30,r,q,t,1,10,2,8,6,2,v,d,t
5,u,n,s,0,6,2,5,3,1,v,d,o
50,r,n,s,1,25,1,8,2,1,v,d,t
15,u,q,s,1,8,3,19,8,2,v,d,t
30,r,n,t,1,8,3,10,8,0,v,d,t
35,r,n,s,1,3,2,8,5,1,v,d,t
15,r,n,t,1,10,2,6,8,1,v,d,t
80,r,n,t,1,6,2,3,4,1,v,d,t
50,r,n,j,1,3,4,13,10,1,v,d,t
10,r,n,s,1,8,2,4,5,1,v,d,n
5,i,x,s,0,6,2,14,6,1,v,d,t
30,r,n,s,1,10,1,6,3,1,v,d,t
5,r,n,s,1,21,3,8,6,1,v,d,t
10,i,x,j,0,6,3,12,8,1,v,d,t
0,u,n,t,1,18,1,3,3,0,v,q,t
70,r,n,s,1,11,3,14,7,1,v,q,t
10,r,q,s,1,21,3,6,6,1,v,d,t
20,w,n,s,0,26,2,6,5,1,v,d,t
5,r,q,s,1,10,2,5,5,1,v,d,t
0,r,n,s,1,21,3,7,6,1,v,d,t
0,r,n,s,1,17,3,7,6,1,v,d,t
20,r,q,s,1,7,2,13,5,1,v,d,t
25,r,n,s,1,21,3,7,6,1,v,d,n
10,r,n,s,0,26,2,7,9,1,v,u,t
0,r,q,s,1,17,2,3,4,0,v,d,t
15,u,x,j,0,3,5,10,13,1,v,d,t
5,r,n,s,0,8,3,8,8,1,v,d,n
15,r,n,s,1,6,2,7,6,1,v,d,t
60,r,n,j,1,17,4,8,9,1,v,d,t
10,r,n,s,0,16,2,6,5,1,v,d,t
0,r,n,s,1,10,2,8,5,1,v,d,t
0,u,x,s,0,26,1,6,4,1,v,d,t
5,r,n,s,1,18,2,8,5,1,v,d,t
10,w,q,s,1,26,2,10,5,1,v,d,t
10,r,n,s,1,10,2,5,6,1,v,d,t
5,r,n,t,1,17,2,8,5,1,v,d,t
80,r,n,s,1,4,2,6,4,1,v,d,t
5,r,n,t,1,18,2,12,5,1,v,d,t
10,i,x,s,0,6,3,14,9,1,v,d,t
30,r,n,t,1,27,3,7,6,3,v,d,n
0,i,x,s,0,10,1,19,3,1,v,d,t
30,r,n,t,1,17,2,9,6,1,v,d,o
15,r,n,s,1,17,2,10,6,1,v,d,t
25,r,q,s,1,4,3,9,8,1,v,d,n
20,u,n,s,0,22,2,10,5,1,v,d,t
40,r,n,s,1,21,2,9,4,1,v,q,t
30,r,n,s,1,16,2,6,5,1,v,d,t
15,r,n,s,1,11,2,9,6,1,v,d,n
20,r,n,s,1,17,2,11,6,1,v,d,t
10,r,q,s,1,16,2,10,6,1,v,d,n
5,i,x,s,0,20,2,10,7,1,v,d,t
30,r,n,s,1,27,3,11,8,1,v,d,n
10,r,q,t,1,10,2,5,5,1,v,d,t
15,r,n,s,1,10,3,6,8,1,v,d,t
15,r,q,s,1,6,2,7,5,1,v,d,t
45,r,n,s,1,21,3,5,5,1,v,d,o
0,r,n,s,0,1,1,3,3,1,v,d,t
5,r,q,s,1,17,2,11,5,1,v,d,t
0,r,n,s,0,26,1,5,5,1,v,d,t
0,r,n,s,1,17,2,7,4,1,v,d,t
20,h,q,s,0,20,2,8,7,1,v,u,t
15,r,q,s,1,4,3,11,7,0,v,d,t
10,r,q,s,1,17,2,9,5,1,v,d,t
15,r,n,s,1,3,2,8,6,1,v,d,t
50,r,q,s,1,17,2,8,4,1,v,d,t
25,r,n,s,1,10,3,6,8,1,v,d,t
30,r,q,t,1,21,2,6,4,1,v,d,t
10,r,n,s,1,10,2,14,6,1,v,d,n
20,r,n,s,1,16,3,9,7,1,v,d,t
50,r,n,s,1,10,2,5,4,1,v,d,t
50,h,n,j,1,18,3,9,6,1,w,d,t
0,r,n,s,1,0,2,6,5,1,v,d,t
35,r,n,t,1,6,2,6,5,1,v,q,o
45,u,n,s,1,6,2,5,5,1,v,d,t
15,r,q,s,1,21,2,6,6,1,v,d,t
40,r,n,s,0,5,3,6,6,1,v,d,t
15,r,q,t,1,10,2,5,6,1,v,d,t
20,r,q,s,1,10,2,5,5,1,v,d,t
15,r,n,s,1,20,2,9,8,1,v,d,t
10,r,n,s,1,21,3,5,7,1,v,d,n
25,r,n,j,1,3,3,11,8,1,v,d,t
0,i,x,s,0,26,1,10,4,1,v,d,t
20,r,q,s,1,17,2,5,4,1,v,d,t
10,r,n,s,1,3,2,7,5,1,v,d,t
10,r,n,t,1,27,2,6,6,1,v,d,t
15,r,n,s,0,0,2,6,7,1,v,d,t
20,u,n,s,1,10,1,5,3,1,v,d,t
0,r,n,s,0,26,1,11,3,1,v,d,t
0,r,n,t,1,21,2,4,5,1,v,d,t
15,r,n,s,1,21,2,7,6,1,v,d,t
25,r,n,s,1,4,2,8,7,1,v,d,t
5,r,n,s,1,10,1,3,3,1,v,d,t
15,r,n,s,1,8,2,12,6,1,v,d,n
15,r,n,s,1,7,2,5,4,1,v,d,t
5,r,n,s,1,6,2,12,5,1,v,d,t
20,r,n,s,1,8,2,11,5,2,v,d,t
5,r,n,t,1,18,1,5,3,1,v,d,t
10,h,q,s,1,7,2,6,4,1,v,d,n
15,r,n,s,1,17,2,4,5,1,v,d,n
20,r,n,s,1,15,2,8,4,1,v,d,t
0,w,n,t,0,21,1,6,2,1,v,d,n
0,u,q,s,1,10,3,10,7,1,v,d,t
5,r,n,s,1,8,2,3,5,1,v,d,t
0,r,n,s,1,8,1,6,4,1,v,d,t
20,r,n,s,1,17,2,15,5,2,v,d,t
10,r,n,s,1,18,2,7,6,1,v,d,t
0,r,n,j,1,27,2,5,4,1,v,q,t
30,r,x,s,1,27,3,18,8,1,v,d,t
25,r,q,s,1,17,2,6,5,1,v,d,n
20,r,n,s,1,12,2,7,4,1,v,d,t
40,r,n,s,1,10,2,5,5,1,v,d,t
10,r,n,s,1,21,3,6,9,1,v,d,t
20,r,n,t,1,8,1,4,5,1,v,d,t
35,r,q,s,1,21,3,8,6,1,v,d,t
5,r,n,s,1,21,2,10,5,2,v,d,t
25,r,n,s,1,21,3,10,9,1,v,d,t
0,i,n,s,0,13,1,6,3,0,v,q,t
20,r,q,s,1,17,2,8,5,1,v,d,t
60,r,n,t,1,6,3,6,5,0,v,d,t
65,r,n,t,1,3,3,25,6,1,v,d,t
30,r,q,s,0,2,2,6,5,1,v,d,n
20,w,q,s,0,20,2,7,4,1,a,d,t
10,r,q,s,1,21,3,5,6,1,v,d,t
0,w,n,s,0,26,1,3,3,1,v,d,t
5,r,n,s,1,21,2,4,5,1,v,d,t
35,r,q,s,1,17,3,7,6,1,v,d,t
5,u,q,s,1,21,2,10,6,2,v,d,t
5,r,n,s,1,8,1,4,2,1,a,d,t
5,r,q,s,1,17,2,10,5,1,v,d,n
20,r,n,t,1,17,3,9,7,1,v,d,t
20,r,q,s,1,17,2,8,5,1,v,d,n
30,r,q,t,1,10,2,4,5,1,v,d,t
35,r,n,s,0,13,1,4,5,1,v,d,t
25,u,x,s,0,27,3,15,9,0,v,d,t
30,r,n,s,0,14,2,7,6,1,v,d,t
20,r,n,s,1,17,3,5,7,2,v,d,t
25,r,n,s,0,7,2,3,5,1,v,d,n
10,r,q,s,1,8,3,5,7,1,v,d,t
35,r,n,s,1,11,2,9,5,2,v,d,t
50,r,n,s,1,6,3,9,6,1,v,d,t
30,r,n,t,1,17,3,7,7,1,v,d,n
20,r,n,s,1,27,2,6,4,1,v,d,n
30,r,q,s,1,6,2,5,6,4,v,d,o
10,r,q,s,1,13,2,13,6,1,v,d,t
15,r,n,s,0,22,2,12,5,1,v,d,t
10,r,n,t,1,8,2,8,7,1,v,d,n
5,r,n,s,0,26,1,7,3,1,v,d,t
25,r,n,s,1,10,2,4,5,0,v,d,t
0,w,q,s,1,20,2,3,6,1,v,d,t
20,r,q,s,1,10,2,5,5,2,v,d,t
40,r,q,t,1,6,2,8,5,1,v,d,t
15,r,q,s,1,13,3,9,5,1,v,d,t
15,r,n,s,1,7,2,8,4,1,v,d,t
0,r,n,s,1,17,2,9,7,1,v,d,t
15,r,n,s,1,27,2,8,7,1,v,d,t
80,r,q,s,1,7,2,14,5,1,v,d,t
35,u,n,s,0,13,1,7,2,0,v,d,n
30,r,n,s,1,17,3,7,7,1,v,d,n
15,r,n,s,1,17,1,3,2,1,v,d,t
10,w,q,s,0,20,2,11,6,2,v,u,t
25,r,n,s,1,7,2,7,4,1,v,d,t
10,r,n,s,1,10,2,6,5,1,v,d,t
10,r,n,s,1,8,2,3,5,0,v,d,t
10,r,n,s,0,20,1,3,2,1,v,d,n
20,r,n,s,1,27,1,7,4,1,v,d,t
5,r,n,s,0,20,2,16,4,0,v,d,t
10,u,x,s,0,26,1,7,3,1,v,d,t
40,r,n,s,0,13,2,20,5,1,r,d,t
65,r,n,s,1,18,2,9,5,1,v,d,t
15,r,n,s,1,20,2,7,6,1,v,d,n
20,r,n,s,0,25,2,7,5,1,v,d,t
45,r,n,t,0,13,2,19,4,1,v,d,t
20,r,n,s,0,10,2,6,4,1,v,d,t
10,r,n,s,1,10,2,6,8,1,v,d,t
25,r,n,t,1,26,2,9,7,1,v,d,t
5,r,n,s,1,17,3,6,6,0,v,d,t
0,r,n,s,1,7,1,6,3,1,v,d,t
20,r,n,t,1,17,3,11,6,1,w,d,t
30,r,n,s,1,6,2,15,8,3,v,d,t
20,u,x,s,0,6,2,9,6,1,v,d,t
15,i,x,t,0,26,3,17,6,2,v,u,t
10,r,q,s,1,21,3,2,6,1,v,d,t
10,u,q,s,1,17,2,10,5,1,v,d,n
20,r,n,t,1,17,2,9,6,1,v,d,t
5,w,n,s,0,26,1,4,5,1,v,d,n
25,r,q,t,1,8,2,7,6,1,v,d,t
20,r,n,s,1,17,2,6,5,1,v,d,t
25,r,n,t,1,8,2,8,6,1,v,d,n
5,w,n,s,0,20,1,4,4,1,a,d,t
15,r,n,s,0,26,2,4,4,1,a,d,t
10,r,n,t,1,8,1,5,2,1,v,d,t
25,r,n,s,1,3,2,10,7,1,v,d,n
0,r,n,s,1,10,2,5,5,1,v,d,t
15,u,n,s,1,27,1,11,4,1,v,d,t
40,r,n,t,0,8,3,6,6,1,v,d,t
35,r,q,t,1,3,2,4,7,1,v,d,t
40,r,n,s,1,4,1,5,3,1,v,d,t
80,r,q,s,1,10,3,7,7,1,v,d,t
10,r,q,s,1,20,1,2,4,1,v,d,t
20,r,n,s,1,17,2,6,4,1,v,d,t
50,u,n,s,1,7,2,11,6,1,v,d,t
0,r,n,s,1,10,2,9,4,2,v,d,t
20,r,n,s,1,6,3,6,7,1,v,d,t
5,w,q,s,0,26,1,3,2,1,r,d,t
5,r,n,t,1,18,1,5,3,1,v,d,t
30,r,q,s,1,4,2,7,4,1,v,d,t
35,r,q,s,1,11,3,11,7,1,v,d,t
15,r,n,t,1,21,3,6,6,1,v,d,t
10,r,q,s,1,3,3,8,7,1,v,d,n
10,h,n,s,0,26,2,6,5,1,a,d,t
45,r,n,s,1,8,3,6,7,1,v,d,t
15,i,x,j,0,6,2,7,5,1,v,d,t
20,r,n,s,1,4,3,7,7,1,v,d,t
5,r,q,t,1,21,3,6,7,0,v,d,t
30,u,n,s,1,17,3,7,7,1,v,d,t
30,r,n,s,1,10,3,6,7,1,v,d,t
30,r,x,t,1,27,3,13,8,1,v,d,t
40,r,n,t,1,27,3,9,7,1,v,d,t
0,u,n,t,0,10,1,7,2,1,v,d,t
5,w,n,s,0,20,2,1,7,1,a,d,n
5,r,n,s,1,10,2,4,5,1,a,d,n
20,r,q,t,1,10,2,5,5,1,v,d,t
5,r,n,s,1,8,2,18,4,1,v,d,t
0,r,q,s,1,21,3,6,6,1,v,d,t
0,i,x,s,0,7,2,12,6,0,v,d,t
20,r,n,t,1,8,2,9,6,1,v,d,n
5,i,x,s,0,7,3,9,9,1,v,d,n
0,r,n,s,1,7,2,6,4,1,v,d,t
5,w,n,s,0,26,1,5,3,1,v,d,t
0,i,x,s,0,26,1,6,3,0,v,d,t
0,r,n,t,1,17,2,7,6,1,v,d,o
995,r,n,s,0,24,3,10,7,1,v,d,t
15,r,n,s,1,17,2,9,6,1,v,d,n
10,r,n,t,1,18,2,5,5,1,v,d,t
0,r,n,s,1,4,1,12,3,1,v,d,t
0,r,n,s,0,6,1,7,2,1,v,d,n
15,r,n,s,1,21,3,8,8,1,v,d,t
15,r,n,s,1,6,3,2,7,1,v,d,t
0,r,n,s,1,7,2,7,4,1,v,d,t
50,r,n,j,1,11,3,6,8,1,v,d,t
20,u,n,s,0,17,3,10,7,1,v,d,t
50,r,n,s,1,6,2,5,5,1,v,d,t
45,r,q,s,1,21,2,6,5,1,v,d,n
0,r,n,s,1,17,3,12,7,1,v,d,t
20,r,n,t,1,8,2,10,5,1,v,q,t
10,i,x,s,0,4,4,19,13,3,v,d,t
30,r,n,j,1,4,3,11,6,1,v,d,t
5,r,n,s,1,17,3,12,7,1,v,d,t
30,r,n,s,1,8,3,7,7,1,v,d,t
20,r,n,s,1,14,2,5,6,1,v,d,n
5,r,n,s,1,17,3,3,6,1,v,d,t
30,r,q,s,1,20,2,7,5,1,v,d,t
15,r,q,t,1,10,3,5,5,1,v,d,t
0,i,x,s,0,8,2,10,6,0,v,d,t
30,r,n,s,1,8,2,6,5,1,v,d,n
30,r,n,s,1,17,3,5,6,1,v,d,t
5,u,n,s,0,22,1,11,3,1,v,d,t
15,r,q,s,1,7,2,10,5,0,v,d,t
15,r,q,s,1,21,3,12,6,1,v,d,t
50,r,n,s,1,7,2,8,6,1,v,d,t
10,r,n,s,1,7,1,4,2,1,v,d,t
25,w,n,s,1,0,3,7,7,1,v,d,t
30,r,q,s,1,21,3,6,6,1,v,d,t
50,r,n,s,1,16,1,6,3,1,v,d,t
30,r,q,s,1,6,3,9,7,1,v,d,o
20,r,n,s,1,10,2,5,5,1,v,d,n
10,r,n,s,1,8,2,5,5,1,v,d,t
25,r,n,j,1,8,2,8,5,1,v,d,t
15,r,n,s,1,22,1,5,3,1,v,d,t
0,h,n,s,0,17,1,3,2,1,v,d,t
15,r,x,t,0,26,1,25,3,3,v,d,t
15,r,n,s,1,7,2,9,4,1,v,d,t
0,w,n,s,0,20,2,6,5,1,v,d,t
5,u,n,s,1,17,3,8,7,1,v,d,t
35,r,n,s,0,13,1,9,3,1,v,d,t
5,r,n,s,1,21,3,6,7,1,v,d,t
20,r,q,s,1,21,2,6,4,1,v,d,n
35,r,q,s,1,21,1,3,3,4,v,d,t
10,h,n,s,1,27,1,4,3,1,r,d,t
0,u,n,s,1,20,2,6,7,0,v,d,n
10,w,n,s,0,26,2,6,5,1,a,d,o
25,r,q,s,1,4,2,11,5,0,v,d,t
10,u,x,s,1,9,1,8,3,1,v,d,t
30,r,n,s,1,17,2,6,7,1,v,d,n
